	ID	TITLE	URL	PUBLISHER	CATEGORY	STORY	HOSTNAME	TIMESTAMP
5334	181123	DOJ Pushing Credit Suisse To Plead Guilty To Aiding Tax Evasion	http://www.huffingtonpost.com/2014/05/05/credit-suisse-doj-justice-department-taxes-_n_5269475.html	Huffington Post	b	dbxD9l6w7F30pQMTrh9IBgagp-pnM	www.huffingtonpost.com	1399373579821
8367	175139	George Clooney - George Clooney father 'thrilled' with engagement	http://www.contactmusic.com/story/george-clooney-father-thrilled-with-engagement_4173971	Contactmusic.com	e	dVkgUODjqlM_u1MBgElA-bC8oI3wM	www.contactmusic.com	1398877353594
7925	405592	"US ""not expecting good news"" at WTO meeting on Indian row"	http://in.reuters.com/article/2014/07/31/india-trade-wto-meeting-idINL6N0Q67HF20140731	Reuters	b	dE0u6ysVPTmsiJM9qzLDFJuQ-0soM	in.reuters.com	1406849449337
6555	417069	The 'OITNB' Cast Is Having The Most Fun At The Emmys Red Carpet	http://www.huffingtonpost.com/2014/08/25/oitnb-emmys-red-carpet_n_5712271.html	Huffington Post	e	d6o6vnsNpRKbCXM52hmmvSE5tGTJM	www.huffingtonpost.com	1409033643242
4483	68175	Gold Heads for First Monthly Loss in 2014 on US Rates Outlook	http://www.businessweek.com/news/2014-03-30/gold-heads-for-first-monthly-loss-in-2014-on-u-dot-s-dot-rates-outlook	Businessweek	b	d_gVpCAKL5OJx5MwfYTkwNfgtpTYM	www.businessweek.com	1396230862205
6088	252998	Pfizer Is Abandoning Its Failed Attempt To Buy AstraZeneca	http://www.huffingtonpost.com/2014/05/26/pfizer-astrazeneca-takeover_n_5392860.html	Huffington Post	b	dt-x5_amGMvlV7Mrtwn4S7jXXL6LM	www.huffingtonpost.com	1401161051211
10099	11056	Pantomime Villain Arthur Chu Finally Loses on 'Jeopardy!' [Video]	http://www.contactmusic.com/article/arthur-chu-loses-jeopardy_4107739	Contactmusic.com	e	dCZ6WLHitHaD6PM9-vYAlrI0qKnAM	www.contactmusic.com	1394718993090
707	394717	RPT-China regulator in anti-monopoly probe of Microsoft	http://in.reuters.com/article/2014/07/29/microsoft-china-idINL4N0Q42W720140729	Reuters	t	d-mbL8_DqBYvEdMBqoh-6GQ42xlLM	in.reuters.com	1406644099594
2486	216847	Vietnam-China Shared Patrols Turn to South China Sea Standoff	http://www.businessweek.com/news/2014-05-18/vietnam-china-shared-patrols-turn-to-south-china-sea-standoff	Businessweek	b	d690COzrYc_CgTMSG3masGYpZrKhM	www.businessweek.com	1400444352231
9340	281707	Air Traffic Controllers Still Face Schedules That Can Cause Fatigue	http://www.huffingtonpost.com/2014/06/13/faa-controllers-fatigue_n_5491725.html\?utm_hp_ref=politics	Huffington Post	m	dH2-E3-CgqffSZMdhIahylSsxf2UM	www.huffingtonpost.com	1402692344561
2799	218101	SNL's Jay Z And Solange Reveal What Really Caused The Elevator Fight With A  ...	http://www.huffingtonpost.com/2014/05/18/jay-z-solange-snl-elevator-video_n_5347325.html	Huffington Post \(satire\)	e	dhP28sI3jp3kSVM985tsOdK2HelwM	www.huffingtonpost.com	1400452821292
5741	57182	Euro zone bond yields edge up on positive US growth signs	http://in.reuters.com/article/2014/03/26/markets-bonds-euro-idINL5N0MN1QI20140326	Reuters	b	d_yCfTJxDUFGs_MQrL1DnBRuBd_eM	in.reuters.com	1396014040870
3049	364237	Argentina's Kicillof to lead debt delegation to NY	http://www.businessweek.com/ap/2014-07-07/argentinas-kicillof-to-lead-debt-delegation-to-ny	Businessweek	b	dJKEJrYnRRD7gYMGW-YfE0uBwTLuM	www.businessweek.com	1404752283809
6511	374271	"Katie Holmes Opens Up About Motherhood Being ""The Greatest Gift"" And  ..."	http://www.contactmusic.com/article/katie-holmes-opens-up-about-motherhood-being-the-greatest-gift-and-changing-her-life_4276920	Contactmusic.com	e	d0QmESF5x9hP9oMzWLEqwtMyo3IiM	www.contactmusic.com	1404921679307
2934	287678	Miley Cyrus Shares Topless Instagram Selfie - Is Anyone Shocked?	http://www.contactmusic.com/article/miley-cyrus-shares-topless-instagram-selfie-anyone-still-shocked_4244314	Contactmusic.com	e	dlbi4vDHR_ZbhwMNV008s98QH6OLM	www.contactmusic.com	1402813738437
2248	315036	Asia Stocks Rise, Led by Utilities, as Hong Kong Rebounds	http://www.businessweek.com/news/2014-06-23/asian-stocks-decline-for-second-day-led-by-health-shares	Businessweek	b	dWlg0_y9yHzZeYM4_opTck2fmR9ZM	www.businessweek.com	1403702720131
6965	369945	Like Madonna, Do All Celebrities Just Get Out Of Jury Service?	http://www.contactmusic.com/in-depth/madonna-and-celebrities-doing-jury-duty-tom-hanks-brad-pitt_4276239	Contactmusic.com	e	dAPtMWOnm3wh6zMUIE4Z_c2BjOZYM	www.contactmusic.com	1404843693980
341	408249	Alice Cooper - Alice Cooper Pays Tribute To Late Guitarist	http://www.contactmusic.com/story/alice-cooper-pays-tribute-to-late-guitarist_4307128	Contactmusic.com	e	dfMSVmjc8pEN6oMc6WkXobE4pOzLM	www.contactmusic.com	1406872685708
9443	421423	Hello Kitty Is Not A Cat Because Nothing Makes Sense Anymore	http://www.huffingtonpost.com/2014/08/27/hello-kitty-not-cat_n_5725908.html	Huffington Post	e	dnP1rIGvcp_w7fMeXpY3BIuzb3-tM	www.huffingtonpost.com	1409219872878
8707	68918	UN author says draft climate report alarmist, pulls out of team	http://in.reuters.com/article/2014/03/27/climatechange-idINL5N0MO2CZ20140327	Reuters	t	dvXpoeHHC3Eh4CMUx4PxTjcvbPZNM	in.reuters.com	1396233678181
1278	266907	Hillary Clinton Is Going On Fox News To Promote Her New Book	http://www.huffingtonpost.com/2014/05/29/hillary-clinton-fox-news-interview_n_5411843.html	Huffington Post	b	dwJWgjhrm0VSrKMSdtF3JlUyNJdAM	www.huffingtonpost.com	1401413679361
6946	282603	PokerStars Sells Itself for a Pittance in a Play for US Gamblers	http://www.businessweek.com/articles/2014-06-13/pokerstars-sells-itself-for-a-pittance-in-a-play-for-u-dot-s-dot-gamblers	Businessweek	b	dOAe51_vBGbVjJMmLaPN87_74U2eM	www.businessweek.com	1402737387515
7695	169466	Neil Patrick Harris - Neil Patrick Harris nominated for first Tony Award	http://www.contactmusic.com/story/neil-patrick-harris-nominated-for-first-tony-award_4173404	Contactmusic.com	e	d82vYhj0IudmvvMd8KHIRa6CZ_vRM	www.contactmusic.com	1398796297384
4966	89254	"Rob Lowe Claims Justin Bieber's Fans Don't' ""Give A Sh-t About His Music"""	http://www.contactmusic.com/article/rob-lowe-justin-bieber-s-fans-music_4143695	Contactmusic.com	e	dR0BjFFPIHcFq3MNOjay8Y_4O3IcM	www.contactmusic.com	1396936455937
7612	14981	Tyler The Creator Returns To Stage Hours After Being Released From Jail	http://www.contactmusic.com/article/tyler-the-creator-stage-jail-riot-sxsw_4112393	Contactmusic.com	e	dH2BbRGRU_oreeM2VzuRNU8VCa2gM	www.contactmusic.com	1395065191924
6036	207467	Cervical Cancer Rates Underestimated, Study Finds	http://www.huffingtonpost.com/2014/05/12/cervical-cancer-screening-age_n_5311433.html	Huffington Post	m	dTlvzcoF0YJJcTMHoCs6Mi4ATN7YM	www.huffingtonpost.com	1399928122019
4337	173196	Coach N. American comparable sales tumble 21 percent	http://in.reuters.com/article/2014/04/29/coach-results-idINL2N0NL0DP20140429	Reuters	b	dD9eGIKmPX4l_cMcJPmc2uLA97-NM	in.reuters.com	1398862729423
5533	109183	Home > Gwyneth Paltrow > Gwyneth Paltrow Trying To Relive Glory Days?	http://www.contactmusic.com/story/gwyneth-paltrow-trying-to-relive-glory-days_4150273	Contactmusic.com	e	d1lCBlybARho3nMXdYowFy6RqxvgM	www.contactmusic.com	1397407044718
3015	96443	Tepco Seeks Bids for Thermal Power as Nuclear Plants Stay Idled	http://www.businessweek.com/news/2014-04-11/tepco-seeks-bids-for-thermal-power-as-nuclear-plants-stay-idled	Businessweek	b	dfKK8dDL5BOL2TMqnNX0Zj646SGfM	www.businessweek.com	1397228067402
5651	259536	Ukraine Firefight Shatters Post-Election Optimism	http://www.businessweek.com/news/2014-05-28/ukraine-firefight-shatters-post-election-optimism-russia-credit	Businessweek	b	dCXZzr8rVI5aTGMgAB8jJXCTtcnGM	www.businessweek.com	1401288149089
4682	339261	BNP to Pay Almost $9 Billion to End US Sanctions Probe	http://www.businessweek.com/news/2014-06-30/bnp-to-pay-almost-9-billion-to-end-u-dot-s-dot-sanctions-probe	Businessweek	b	dfIEH7jh6gu3BeMpJs-5IJQZuR-SM	www.businessweek.com	1404220598060
2385	277138	HIGHLIGHTS-BOJ Governor Kuroda comments at news conference	http://in.reuters.com/article/2014/06/13/japan-economy-kuroda-idINL4N0OT1TN20140613	Reuters	b	dg4HiUAwvKCFFXMTgu0vG9AblP7JM	in.reuters.com	1402659319115
2166	267903	US STOCKS-Futures tick up ahead of jobs, growth data	http://in.reuters.com/article/2014/05/29/markets-usa-stocks-idINL1N0OF0IP20140529	Reuters	b	dAeyOm6CfaLxH1My-6DlINOMgP5tM	in.reuters.com	1401808076818
2342	57090	GLOBAL MARKETS-Euro soft as yields fall, China stimulus talk aids stocks	http://in.reuters.com/article/2014/03/28/markets-global-idINL4N0MP02920140328	Reuters	b	d_yCfTJxDUFGs_MQrL1DnBRuBd_eM	in.reuters.com	1396014017223
5593	80509	India c.bank bars foreign investors from short-term local debt	http://in.reuters.com/article/2014/04/01/india-economy-cenbank-markets-idINL4N0MT25J20140401	Reuters	b	d80TjEemAhW18OMzRFagYuDvsaiVM	in.reuters.com	1396430681986
1193	281133	Ruby Dee - Broadway's Lights To Be Dimmed To Honour Ruby Dee	http://www.contactmusic.com/story/broadway-s-lights-to-be-dimmed-to-honour-ruby-dee_4241964	Contactmusic.com	e	duy-eYWM3GLFeSMMy0nIYRevb4tbM	www.contactmusic.com	1402688480450
8052	172970	Selena Gomez And Orlando Bloom Dating Rumor Surfaces	http://www.huffingtonpost.com/2014/04/28/selena-gomez-orlando-bloom-dating_n_5226479.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dFXtL6lz5yh_I9MX3a4zodKcvkSiM	www.huffingtonpost.com	1398856076578
4639	255598	Allergan says Valeant's offer overstated tax and R&D savings	http://in.reuters.com/article/2014/05/27/valeant-allergan-mergers-idINL1N0OD0FJ20140527	Reuters	b	dEHqTq5SwlxaA9MbFEBV_AxCuCXVM	in.reuters.com	1401222965221
7347	201540	Dr. Dre Just Declared Himself 'The First Billionaire In Hip Hop'	http://www.huffingtonpost.com/2014/05/09/dr-dre-billionaire_n_5296251.html\?utm_hp_ref=business	Huffington Post	t	d6AQbJ0OqfqfOrMhK1IjZUXUmoL3M	www.huffingtonpost.com	1399693024760
2478	140059	Why Older Americans Don't Want Time Machines	http://www.huffingtonpost.com/2014/04/18/why-older-americans-dont-_n_5173578.html	Huffington Post	t	dWjziHP909PqzLMuSLOFUPTniWqQM	www.huffingtonpost.com	1397949333223
2847	355702	Glee - Chris Colfer A Victim Of Twitter.com Glee Axe Hoax	http://www.contactmusic.com/story/chris-colfer-a-victim-of-twitter-com-glee-axe-hoax_4270306	Contactmusic.com	e	dx5B6RPDLxPGJbM8BTrU96M-_o-sM	www.contactmusic.com	1404470524495
5742	356507	Europe Bonds Advance on ECB Stimulus as Erste Tumbles	http://www.businessweek.com/news/2014-07-03/asian-futures-climb-as-dow-tops-17-000-gold-holds-losses	Businessweek	b	d11BlC6PCQ4FSmMdAOPuKXIopj8aM	www.businessweek.com	1404515869533
401	420700	ALS Ice Bucket Challenge - The 5 Keys to Its Huge Viral Results	http://www.huffingtonpost.com/steve-sipress/als-ice-bucket-challenge-_b_5725676.html\?utm_hp_ref=business&amp;ir=Business	Huffington Post	e	dasP-s3StfCucdMOvti-g0CP9NqUM	www.huffingtonpost.com	1409215433929
6448	337352	Nicki Minaj Goes Public With Recent Health Scare	http://www.contactmusic.com/story/nicki-minaj-goes-public-with-recent-health-scare_4266596	Contactmusic.com	e	dXmi1stqVMIkBRMBNSG99GmsJnjnM	www.contactmusic.com	1404167413819
8277	351263	BET Awards Honor Pharrell, Beyonce, Nicki Minaj And August Alsina	http://www.huffingtonpost.com/2014/06/30/bet-awards_n_5542490.html	Huffington Post	e	dH1n5nW6X6xNjwMIL0H2ry9UyfIfM	www.huffingtonpost.com	1404393933162
3601	133087	Chrysler Says Revamped Sedan to Be in US Dealerships in May	http://www.businessweek.com/news/2014-04-16/chrysler-says-revamped-sedan-to-be-in-u-dot-s-dot-dealerships-in-may	Businessweek	t	dYXXVaS82tN4vdM0dUZpi7DUFS2ZM	www.businessweek.com	1397829436180
5798	326952	Brent Crude Heads for Biggest Weekly Drop Since April	http://www.businessweek.com/news/2014-06-27/brent-rises-for-first-time-in-3-days-wti-discount-widens	Businessweek	b	dJjcPpolNfLLc7M4bBl4zQKZ5DXSM	www.businessweek.com	1403922027010
5786	383367	We All Live in Yellen's World as Fed Leads Global Union	http://www.businessweek.com/news/2014-07-16/we-all-live-in-yellen-s-world-as-fed-leads-global-union	Businessweek	b	d_6QnkHd8ScDmCMnQBi8D4PjJtN5M	www.businessweek.com	1405553189941
205	181086	Credit Suisse Said Near US Tax Deal for More Than $1 Billion	http://www.businessweek.com/news/2014-05-05/credit-suisse-separated-u-dot-s-dot-cross-border-assets-into-new-unit	Businessweek	b	dbxD9l6w7F30pQMTrh9IBgagp-pnM	www.businessweek.com	1399373569272
5046	289377	"Angelina Jolie: Honorary Damehood Means ""A Great Deal To Me"""	http://www.contactmusic.com/article/angelina-jolie-honorary-damehood-queens-birthday-honours-list_4244642	Contactmusic.com	e	drnP0BKIAC4XzcMxfoUx2jkSM7xlM	www.contactmusic.com	1402868861145
8575	316812	Managing Michael Jackson and More: A Chat with Ron Weisner, Plus William  ...	http://www.huffingtonpost.com/mike-ragogna/managing-michael-jackson_b_5528078.html	Huffington Post	e	djRFAtFbYm9cAKMclCzhE-q9Zh7ZM	www.huffingtonpost.com	1403715925635
8059	395904	Peter Jackson - Peter Jackson Goes Undercover At Comic-con	http://www.contactmusic.com/story/peter-jackson-goes-undercover-at-comic-con_4303352	Contactmusic.com	e	dkZZwZQO6TuCsKMJzJVK9jCyQVjXM	www.contactmusic.com	1406654277232
10209	63612	UPDATE 1-Guinea seeks to stem spread of deadly Ebola virus in capital	http://in.reuters.com/article/2014/03/28/guinea-ebola-idINL5N0MP4YU20140328	Reuters	m	dPmLQlPkYacN-rMwQXCT7Oxnq4u1M	in.reuters.com	1396081978179
5200	291848	Kim Kardashian Wears Pencil Skirt And Tank Top For Children's Museum Outing	http://www.huffingtonpost.com/2014/06/16/kim-kardashian-skirt-childrens-museum_n_5499583.html	Huffington Post	e	dYNGdI-_pkJeCDM2VpiV886e7EPBM	www.huffingtonpost.com	1402940788259
8752	168535	"Miley Cyrus Finally Opens Up About ""Really Scary"" Hospital Stay"	http://www.contactmusic.com/article/miley-cyrus-hospital-bangerz_4172422	Contactmusic.com	e	dPVCaXLK77lT7YMLCN3sYvZPv3uNM	www.contactmusic.com	1398790127215
367	24853	China, other east Asian stocks to reverse trend, gain in 2014: Reuters poll	http://in.reuters.com/article/2014/03/20/us-markets-stocks-poll-asia-idINBREA2J0E920140320	Reuters India	b	dQ2G6f4gGoU3Q1MB68WoJ07wD5MiM	in.reuters.com	1395320031374
617	66476	UPDATE 2-Fed's George wants end to zero rates, does not say when	http://in.reuters.com/article/2014/03/28/usa-fed-george-rates-idINL1N0MP1GP20140328	Reuters	b	dptjITGTYuEWyiMOmWXGujPQuoH2M	in.reuters.com	1396179936082
1480	406711	Microsoft Fails to Block US Warrant for Ireland E-Mail	http://www.businessweek.com/news/2014-07-31/microsoft-fails-to-block-u-dot-s-dot-warrant-for-ireland-e-mail	Businessweek	t	dirY5AecXD7FbkMYMbDEray7a34SM	www.businessweek.com	1406859500553
4503	226880	China bans use of Microsoft's Windows 8 on government computers	http://in.reuters.com/article/2014/05/20/uk-microsoft-china-idINKBN0E00RK20140520	Reuters India	t	deZ1IBpxcHlyzGMIPQ2HaA-o98ViM	in.reuters.com	1400640024406
5086	168279	Fox Orders 'Grease Live' 3-Hour Broadcast To Air In 2015	http://www.contactmusic.com/article/fox-orders-grease-live-for-broadcast_4172905	Contactmusic.com	e	ddNfnTNwukvHdxMVFxpQaRCoJQ5SM	www.contactmusic.com	1398788052121
3529	417849	US STOCKS-Futures slightly higher with indexes at records	http://in.reuters.com/article/2014/08/27/markets-usa-stocks-idINL1N0QX0L620140827	Reuters	b	djLhpi133eOrArMoyqZKsUDBkT5xM	in.reuters.com	1409161405594
6923	211898	SAC's Steinberg Gets 3 1/2 Years as Insider Probe Winds Down (4)	http://www.businessweek.com/news/2014-05-16/sac-s-steinberg-gets-3-1-2-years-as-insider-probe-winds-down-1	Businessweek	b	dQSb95XREpqpurMW-SwAf3xOSMvtM	www.businessweek.com	1400369368591
8979	249350	Kim Kardashian Marries Kanye West - Details We Know So Far	http://www.contactmusic.com/article/kim-kardashian-kanye-west-details-wedding_4213200	Contactmusic.com	e	d2P1IL6aQj6y5bMMB2cIAehoYcKmM	www.contactmusic.com	1400994469210
3522	47356	UPDATE 2-Bank of America, ex-CEO Lewis settle NY lawsuit over Merrill	http://in.reuters.com/article/2014/03/26/bofa-merrill-nyag-idINL1N0MN22J20140326	Reuters	b	d0MJXN1ymiT5S7MES613XyCP3fnhM	in.reuters.com	1395880251842
153	92736	A Real Life Summer Bleakbuster	http://www.huffingtonpost.com/adrianna-quintero/a-real-life-summer-bleakb_b_5107206.html	Huffington Post	t	dYcbsHtP53TuDmMF2dsf-1WOqesaM	www.huffingtonpost.com	1396993236226
8167	60479	Obama Issues Plan to Cut Methane Leaks From Landfills, Mines (1)	http://www.businessweek.com/news/2014-03-28/obama-s-climate-plan-said-to-include-study-of-methane-gas-leaks	Businessweek	b	d3N4navMb1zDfHMlMaxZKNp9yBxaM	www.businessweek.com	1396068045908
1853	338292	UPDATE 2-L'Oreal settles over skin care ads that US termed deceptive	http://in.reuters.com/article/2014/06/30/loreal-advertisement-ftc-idINL2N0PB1T120140630	Reuters	m	d_f3rHWG1LMxbGMec5-2_n64N4esM	in.reuters.com	1404175033517
7539	131636	E-Cigarettes May Not Be As Safe As You Think	http://www.huffingtonpost.com/2014/04/17/more-ecigarette-injuries_n_5165480.html	Huffington Post	m	dhXo4PyiryVJcPMbSeTifZF6qviwM	www.huffingtonpost.com	1397780237905
3784	190378	Miley Cyrus Urges London Fans To Swap Nicotine For Weed At Comeback  ...	http://www.contactmusic.com/story/miley-cyrus-urges-london-fans-to-swap-nicotine-for-weed-at-comeback-concert_4184048	Contactmusic.com	e	dZpJ-tLCGZ-LPwMX49E3uaC1_EqoM	www.contactmusic.com	1399508037939
2317	348739	Yellen Says Financial Instability Shouldn't Prompt Rate Change	http://www.businessweek.com/news/2014-07-02/yellen-says-rate-policy-shouldn-t-change-over-stability-concerns	Businessweek	b	dirT8LyXGDFNfjMvllfqyEVKtXqsM	www.businessweek.com	1404376562631
4022	357335	Facebook acquires video ad company LiveRail	http://in.reuters.com/article/2014/07/03/us-facebook-liverail-idINKBN0F800Z20140703	Reuters India	t	dPdzkGrOINMdeCMuiLF_m0ULNc-nM	in.reuters.com	1404522846216
2086	120235	UPDATE 1-Merck's grass pollen allergy drug wins US approval	http://in.reuters.com/article/2014/04/14/merck-grastek-idINL2N0N61RN20140414	Reuters	m	dCDxQcQXGQfkc8MiNbo2LSOX_SL9M	in.reuters.com	1397597097668
6976	39507	UPDATE 2-Ray-Ban maker Luxottica clinches Google Glass deal	http://in.reuters.com/article/2014/03/25/luxottica-group-google-glass-idINL1N0ML1ZL20140325	Reuters	t	d2epK72NVzFw8jMtfjmmWjJqHCTWM	in.reuters.com	1395758585087
5561	163816	UPDATE 2-European Factors to Watch-Ukraine worries seen denting shares	http://in.reuters.com/article/2014/04/25/markets-europe-factors-idINL6N0NH0XT20140425	Reuters	b	dC9ETVy3LdO5BIMOFh1tWsika234M	in.reuters.com	1398461584037
873	397219	'Guardians Of The Galaxy 2' Officially Coming On July 28, 2017	http://www.huffingtonpost.com/2014/07/26/guardians-of-the-galaxy-2_n_5624122.html	Huffington Post	e	dGQhjbg8wlZ7gSMFkw1FGyH8ye8eM	www.huffingtonpost.com	1406665854381
1763	275441	Some things to know about the latest research on colon cancer screening.	http://www.huffingtonpost.com/huff-wires/20140603/us-med-healthbeat-colon-cancer/\?utm_hp_ref=style&amp;ir=style	Huffington Post	m	dLn4uCRGkqdS4hMV8DHsP0ZaegEAM	www.huffingtonpost.com	1401904889973
6977	157272	Cinefantastique Spotlight Podcast: Transcendence	http://www.huffingtonpost.com/dan-persons/cinefantastique-spotlight_b_5186910.html	Huffington Post	e	d4wJsiGuuij5umM52RdfrsVj6uOJM	www.huffingtonpost.com	1398341696761
3428	128845	EM ASIA FX-Yellen helps Asia currencies crawl higher in subdued trading	http://in.reuters.com/article/2014/04/17/markets-asia-forex-idINL3N0N91R220140417	Reuters	b	dJ8K4ydZ4-5myaMgmzzLHYle5B8dM	in.reuters.com	1397766339167
183	219807	Deutsche Bank to Raise $11 Billion as Qatar Taking Stake (1)	http://www.businessweek.com/news/2014-05-18/deutsche-bank-reported-to-be-preparing-11-billion-share-sale	Businessweek	b	d00cInYMRHLlE8MjJH5RWuRePdmMM	www.businessweek.com	1400509921713
489	179795	Man Treated For Deadly MERS Virus In Indiana Improving	http://www.huffingtonpost.com/2014/05/05/us-mers-man-improving_n_5263719.html	Huffington Post	m	dBqyGrLYpe3RN3MhhrbvinNqWzdhM	www.huffingtonpost.com	1399325432748
2017	401616	REFILE-WRAPUP 6-Argentina fails to reach debt agreement, default imminent	http://in.reuters.com/article/2014/07/31/argentina-debt-idINL2N0Q51VN20140731	Reuters	b	ddkHM2pdw2rn30M-j3KGmN0Fp9FTM	in.reuters.com	1406782012314
2311	298538	Facebook launches mobile app that does not require Facebook account	http://in.reuters.com/article/2014/06/17/facebook-slingshot-idINKBN0ES28320140617	Reuters India	t	dMcUSmizmKJcnrM0dMjmQsGRIW9SM	in.reuters.com	1403077363783
70	115012	Billy Joel - Alexa Ray Joel Faints While Performing On Stage	http://www.contactmusic.com/story/alexa-ray-joel-faints-while-performing-on-stage_4156072	Contactmusic.com	e	dI88a_uImc2eo8MoUjc2CVGz9SXgM	www.contactmusic.com	1397521023038
4006	417837	Wall St opens flat with indexes near records	http://in.reuters.com/article/2014/08/27/markets-usa-stocks-open-idINKBN0GR1C820140827	Reuters India	b	djLhpi133eOrArMoyqZKsUDBkT5xM	in.reuters.com	1409161401993
7411	87315	FOREX-Dollar dips in wake of jobs data; ECB comments lift euro	http://in.reuters.com/article/2014/04/07/markets-forex-idINL2N0MZ15L20140407	Reuters	b	dAJiWZYlwfFRjWM0gTmrVXJeyIawM	in.reuters.com	1396928571871
5592	54450	L'Wren Scott Leaves Entire $9 Million Estate To Mick Jagger, Cuts Siblings Out  ...	http://www.contactmusic.com/article/lwren-scott-will-entire-estate-left-to-mick-jagger-siblings-cut-out-of-will_4127547	Contactmusic.com	e	d5p850MuAIFc0GMNu9teFy8LvwpVM	www.contactmusic.com	1395964801184
9081	282334	US STOCKS-Wall St edges up as Intel leads gains in tech	http://in.reuters.com/article/2014/06/13/markets-usa-stocks-idINL2N0OU19B20140613	Reuters	b	dx0jZYnfvsInZzMB_K12CHGhiUVSM	in.reuters.com	1402734891464
5731	322489	Piggybacking on Billionaire Singer Boosts Debt: Argentina Credit	http://www.businessweek.com/news/2014-06-26/piggybacking-on-billionaire-singer-boosts-debt-argentina-credit	Businessweek	b	dAnZOhVBFIp0-qM-n4Cz0cJ6bJWiM	www.businessweek.com	1403853549870
5365	196182	Asian shares up on Yellen's dovish comments	http://in.reuters.com/article/2014/05/08/uk-markets-global-idINKBN0DO00V20140508	Reuters India	b	d06p_B068Tz-trM0VOb3T9IS-s-rM	in.reuters.com	1399620908838
6786	112585	GLOBAL MARKETS-Stocks tumble on Wall St gloom, Ukraine tensions	http://in.reuters.com/article/2014/04/14/markets-global-idINL3N0N50LS20140414	Reuters	b	da2xOSA2ozfjl9M3dadBrQYVkKiCM	in.reuters.com	1397510098702
9980	386215	Casey Kasem - Casey Kasem's Body Remains In Morgue	http://www.contactmusic.com/story/casey-kasem-s-body-remains-in-morgue_4287479	Contactmusic.com	e	dMOU9Q-YoEOH77MoZDT0QWI4XKWOM	www.contactmusic.com	1405576414386
4317	172730	US FCC Chairman Wheeler to testify in Congress on May 20	http://in.reuters.com/article/2014/04/28/usa-fcc-congress-idINL2N0NK1V220140428	Reuters	t	dbmSnbMBFtua_KMzmj2_WUYjcDQzM	in.reuters.com	1398855688337
225	357203	European shares steady in early trade; eyes on payrolls, ECB	http://in.reuters.com/article/2014/07/03/markets-europe-stocks-idINP6N0ON01420140703	Reuters	b	d4CAA3sZwGJo-lMLgwwsVuqKsBvVM	in.reuters.com	1404520740774
9945	319351	In Commemoration of the 5-Year Anniversary of Michael Jackson's Death, Here  ...	http://www.huffingtonpost.com/askmen/in-commemoration-of-the-5_b_5530639.html	Huffington Post	e	dQqwSF-FlkPQhqMfrJaxbem7-N8sM	www.huffingtonpost.com	1403791154589
8613	422167	Justin Bieber References Princess Diana Whilst Bemoaning Paparazzi On Twitter	http://www.contactmusic.com/article/justin-bieber-references-princess-diana-whilst-bemoaning-paparazzi-on-twitter_4343500	Contactmusic.com	e	d2KmLDedKMdqFtMk0ftPrCJXMKSsM	www.contactmusic.com	1409223822562
8317	282284	TREASURIES-Prices little changed after soft US 10-year auction	http://in.reuters.com/article/2014/06/11/markets-usa-bonds-idINL2N0OS11T20140611	Reuters	b	dBmheMbLG1JM-jMlnxbKinpkJh0pM	in.reuters.com	1402734515846
3233	282179	GRAINS-Corn falls to 3-1/2 month low as weather favors US crops	http://in.reuters.com/article/2014/06/09/markets-grains-idINL4N0OQ2KR20140609	Reuters	b	dcXK5M-xGG8o_TMLBukCi4fumIc7M	in.reuters.com	1402733817472
2562	334158	US STOCKS-Futures dip modestly, but quarter set to end positive	http://in.reuters.com/article/2014/06/30/markets-usa-stocks-idINL2N0PB0CC20140630	Reuters	b	dSUPr0XpohuZenMyF4Kcecf3lr76M	in.reuters.com	1404144853209
3838	143226	Far More Asteroids Have Hit The Earth Than We Thought, Astronauts Say	http://www.huffingtonpost.com/2014/04/19/asteroids-cities_n_5178708.html	Huffington Post	t	d9QjLJFazlUr9VMqOjAXIeFVjK5gM	www.huffingtonpost.com	1398054336164
5765	58743	Darren Aronofsky - Darren Aronofsky Honours His English Teacher At Noah  ...	http://www.contactmusic.com/story/darren-aronofsky-honours-his-english-teacher-at-noah-premiere_4128796	Contactmusic.com	e	dpH7IlNIHkdovtMO2COHU9LSOmyXM	www.contactmusic.com	1396020131214
3715	211545	Big Government and Big Food Give the Same Weight Loss Advice	http://www.huffingtonpost.com/dr-mark-hyman/big-government-and-big-fo_b_5306813.html	Huffington Post \(blog\)	m	dwLyqDNaxHYyhDM1Udl6xxFKHmEEM	www.huffingtonpost.com	1399989668095
6090	141724	DNA Study Shows Why Neanderthals, Modern Humans Are So Different	http://www.huffingtonpost.com/2014/04/18/dna-neanderthals-modern-humans-genes_n_5168730.html	Huffington Post	t	dmI4yx68Un0eamM0hKp0MDmNc6OaM	www.huffingtonpost.com	1398002224146
9710	406078	Stock Market Sees Worst 1-Day Drop In Months	http://www.huffingtonpost.com/2014/07/31/stock-market-plunge_n_5639019.html	Huffington Post	b	dEfdTocFn42Jg0MZxocww9TD8Z7zM	www.huffingtonpost.com	1406853522540
1192	408486	Lorde Given Complete Control Over New 'Hunger Games' Soundtrack	http://www.contactmusic.com/article/lorde-control-hunger-games-soundtrack_4308099	Contactmusic.com	e	dg8ADhQ0O3odTTM9M8yWXUwAP2z2M	www.contactmusic.com	1406874068001
